,cms_Unnamed: 0,cms_id,cms_address,cms_city,cms_location,cms_county_name,cms_emergency_services,cms_geocode_accuracy,cms_geocode_flag,cms_hospital_name,cms_hospital_ownership,cms_hospital_type,cms_lat,cms_lng,cms_phone_number,cms_state,cms_COUNTYFP,cms_COUNTYNS,cms_url,cms_zip_code,cms_provider_id_int,cms_provider_id_raw,cms_RPT_REC_NUM,cms_icu_beds,cms_burn_beds,cms_surg_icu_beds,cms_coronary_beds,cms_acute_beds,cms_total_med_beds,cms_subprovider_ipf_beds,cms_subprovider_irf_beds,cms_subprovider_oth_beds,cms_skilled_nursing_beds,cms_nursing_fac_beds,cms_oth_longterm_beds,cms_hospice_beds,cms_all_beds,cms_geometry,cms_index_right,cms_STATEFP,cms_GEOID,cms_NAME,cms_NAMELSAD,cms_cnty_fips,cms_full_addy,cms_name_fips,hifld_X,hifld_Y,hifld_OBJECTID,hifld_ID,hifld_NAME,hifld_ADDRESS,hifld_CITY,hifld_STATE,hifld_ZIP,hifld_ZIP4,hifld_TELEPHONE,hifld_TYPE,hifld_STATUS,hifld_POPULATION,hifld_COUNTY,hifld_COUNTYFIPS,hifld_COUNTRY,hifld_LATITUDE,hifld_LONGITUDE,hifld_NAICS_CODE,hifld_NAICS_DESC,hifld_SOURCE,hifld_SOURCEDATE,hifld_VAL_METHOD,hifld_VAL_DATE,hifld_WEBSITE,hifld_STATE_ID,hifld_ALT_NAME,hifld_ST_FIPS,hifld_OWNER,hifld_TTL_STAFF,hifld_BEDS,hifld_TRAUMA,hifld_HELIPAD,hifld_full_addy,hifld_name_fips
284,4506.0,16615.0,9920 TALBERT AVENUE,FOUNTAIN VALLEY,,ORANGE,True,,0.0,MEMORIALCARE ORANGE COAST MEDICAL CENTER,Proprietary,Acute Care Hospitals,33.701659,-117.956107,(714) 378-7406,CA,59.0,277294.0,https://data.medicare.gov/resource/xubh-q36u/row-pc9c.ve2t.j5x8,92708.0,50678.0,50678,657688.0,21.0,,,,185.0,218.0,,,,,,,,218.0,POINT (-117.956107 33.701659),2552.0,6.0,6059.0,Orange,Orange County,6059.0,9920 TALBERT AVE FOUNTAIN VALLEY CA,MEMORIALCARE ORANGE COAST MEDICAL CENTER - 06059,-117.955894218,33.700461947000065,2738.0,33192708.0,ORANGE COAST MEMORIAL MEDICAL CENTER,9920 TALBERT AVENUE,FOUNTAIN VALLEY,CA,92708.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,218.0,ORANGE,06059,USA,33.7004619470001,-117.955894218,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.memorialcare.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,218.0,NOT AVAILABLE,N,9920 TALBERT AVE FOUNTAIN VALLEY CA,ORANGE COAST MEMORIAL MEDICAL CENTER - 06059
285,4608.0,19955.0,12601 GARDEN GROVE BLVD,GARDEN GROVE,,ORANGE,True,,0.0,GARDEN GROVE HOSPITAL  MEDICAL CENTER,Proprietary,Acute Care Hospitals,33.774471000000005,-117.913645,(714) 537-5160,CA,59.0,277294.0,https://data.medicare.gov/resource/xubh-q36u/row-actb_8y3h_djea,92843.0,50230.0,50230,658974.0,12.0,,,,143.0,167.0,,,,,,,,167.0,POINT (-117.913645 33.77447100000001),2552.0,6.0,6059.0,Orange,Orange County,6059.0,12601 GARDEN GROVE BLVD GARDEN GROVE CA,GARDEN GROVE HOSPITAL  MEDICAL CENTER - 06059,-117.913092884,33.774985969000056,1025.0,14192643.0,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,12601 GARDEN GROVE BLVD.,GARDEN GROVE,CA,92643.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,167.0,ORANGE,06059,USA,33.7749859690001,-117.913092884,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.gardengrovehospital.com/,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,167.0,NOT AVAILABLE,N,12601 GARDEN GROVE BLVD GARDEN GROVE CA,GARDEN GROVE HOSPITAL AND MEDICAL CENTER - 06059
286,4759.0,20291.0,393 S TUSTIN STREET,ORANGE,,ORANGE,False,,0.0,HEALTHBRIDGE CHILDREN S HOSPITAL  ORANGE,Proprietary,Childrens,33.782771999999994,-117.835745,(714) 289-2400,CA,59.0,277294.0,https://data.medicare.gov/resource/xubh-q36u/row-6j3t.dm9a.bqh8,92866.0,53308.0,53308,,,,,,,,,,,,,,,,POINT (-117.835745 33.78277199999999),2552.0,6.0,6059.0,Orange,Orange County,6059.0,393 SOUTH TUSTIN ST ORANGE CA,HEALTHBRIDGE CHILDREN S HOSPITAL  ORANGE - 06059,-117.83389186499996,33.78272717300007,14.0,15992866.0,HEALTHBRIDGE CHILDREN S HOSPITAL ORANGE,"393 S, TUSTIN STREET",ORANGE,CA,92866.0,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,27.0,ORANGE,06059,USA,33.782727173000104,-117.833891865,622110.0,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.HealthBridgeOrange.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,27.0,NOT AVAILABLE,N,393 SOUTH TUSTIN ST ORANGE CA,HEALTHBRIDGE CHILDREN S HOSPITAL ORANGE - 06059
411,60.0,19544.0,1325 COTTONWOOD STREET,WOODLAND,,YOLO,True,,0.0,WOODLAND MEMORIAL HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,38.664344,-121.793403,(530) 662-3961,CA,113.0,277321.0,https://data.medicare.gov/resource/xubh-q36u/row-d6ip_hh3b.rimz,95695.0,50127.0,50127,657628.0,8.0,,,,69.0,77.0,31.0,,,,,,,108.0,POINT (-121.793403 38.664344),1409.0,6.0,6113.0,Yolo,Yolo County,6113.0,1325 COTTONWOOD ST WOODLAND CA,WOODLAND MEMORIAL HOSPITAL - 06113,-121.79214524899996,38.663925024000015,77.0,53195695.0,WOODLAND MEMORIAL HOSPITAL,1325 COTTONWOOD STREET,WOODLAND,CA,95695.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,108.0,YOLO,06113,USA,38.663925024,-121.792145249,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.woodlandhealthcare.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,108.0,NOT AVAILABLE,N,1325 COTTONWOOD ST WOODLAND CA,WOODLAND MEMORIAL HOSPITAL - 06113
412,2967.0,19782.0,2000 SUTTER PLACE,DAVIS,,YOLO,True,,0.0,SUTTER DAVIS HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,38.562923,-121.772522,(530) 756-6440,CA,113.0,277321.0,https://data.medicare.gov/resource/xubh-q36u/row-5mwt~twe5~z7f4,95616.0,50537.0,50537,657680.0,6.0,,,,42.0,48.0,,,,,,,,48.0,POINT (-121.772522 38.562923),1409.0,6.0,6113.0,Yolo,Yolo County,6113.0,2000 SUTTER PLACE DAVIS CA,SUTTER DAVIS HOSPITAL - 06113,-121.77074001799996,38.56250391200007,2692.0,47695616.0,SUTTER DAVIS HOSPITAL,2000 SUTTER PLACE,DAVIS,CA,95616.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,48.0,YOLO,06113,USA,38.5625039120001,-121.770740018,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sutterhealth.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,48.0,NOT AVAILABLE,N,2000 SUTTER PLACE DAVIS CA,SUTTER DAVIS HOSPITAL - 06113
514,73.0,18079.0,200 WEST ARBOR DRIVE,SAN DIEGO,,SAN DIEGO,True,,0.0,UC SAN DIEGO HEALTH HILLCREST  HILLCREST MED CTR,Voluntary non-profit - Other,Acute Care Hospitals,32.753717,-117.165914,(619) 543-6222,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-2d2j.kc8f_hnd2,92103.0,50025.0,50025,662309.0,,8.0,50.0,46.0,513.0,669.0,32.0,,,,,,,701.0,POINT (-117.165914 32.753717),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,200 WEST ARBOR DR SAN DIEGO CA,UC SAN DIEGO HEALTH HILLCREST  HILLCREST MED CTR - 06073,-117.16573138399998,32.754770233000045,71.0,51092103.0,UC SAN DIEGO HEALTH HILLCREST  HILLCREST MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,390.0,SAN DIEGO,06073,USA,32.754770233,-117.165731384,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://health.ucsd.edu/locations/Pages/hillcrest.aspx,NOT AVAILABLE,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,6.0,NON-PROFIT,-999.0,390.0,LEVEL I,Y,200 WEST ARBOR DR SAN DIEGO CA,UC SAN DIEGO HEALTH HILLCREST  HILLCREST MEDICAL CENTER - 06073
515,478.0,15705.0,4077 5TH AVE,SAN DIEGO,,SAN DIEGO,True,,0.0,SCRIPPS MERCY HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,32.751211,-117.161024,(619) 294-8111,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-4xsr.mwt6-iirn,92103.0,50077.0,50077,656384.0,56.0,,,,431.0,487.0,36.0,,,,,,,523.0,POINT (-117.161024 32.751211),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,4077 5TH AVE SAN DIEGO CA,SCRIPPS MERCY HOSPITAL - 06073,-117.16005359299999,32.751430615000075,4772.0,41292103.0,SCRIPPS MERCY HOSPITAL,4077 FIFTH AVENUE,SAN DIEGO,CA,92103.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,501.0,SAN DIEGO,06073,USA,32.7514306150001,-117.16005359299999,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.scrippshealth.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,501.0,LEVEL I,Y,4077 5TH AVE SAN DIEGO CA,SCRIPPS MERCY HOSPITAL - 06073
516,602.0,20384.0,4002 VISTA WAY,OCEANSIDE,,SAN DIEGO,True,,0.0,TRI CITY MEDICAL CENTER,Government - Hospital District or Authority,Acute Care Hospitals,33.183783,-117.290918,(760) 724-8411,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-hngp~yjnr~dx2a,92056.0,50128.0,50128,656225.0,28.0,,,,250.0,298.0,18.0,10.0,,,,,,326.0,POINT (-117.290918 33.183783),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,4002 VISTA WAY OCEANSIDE CA,TRI CITY MEDICAL CENTER - 06073,-117.290267305,33.18562039500005,2684.0,50092056.0,TRI CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,CA,92056.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,397.0,SAN DIEGO,06073,USA,33.1856203950001,-117.290267305,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.tri-cityrmc.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,397.0,NOT AVAILABLE,Y,4002 VISTA WAY OCEANSIDE CA,TRI CITY MEDICAL CENTER - 06073
518,1108.0,16374.0,10666 NORTH TORREY PINES ROAD,LA JOLLA,,SAN DIEGO,False,,0.0,SCRIPPS GREEN HOSPITAL,Voluntary non-profit - Other,Acute Care Hospitals,32.897124,-117.241854,(858) 455-9100,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-k5xn~6853~5e64,92037.0,50424.0,50424,656407.0,24.0,,,,100.0,150.0,,,,,,,,150.0,POINT (-117.241854 32.897124),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,10666 NORTH TORREY PINES RD LA JOLLA CA,SCRIPPS GREEN HOSPITAL - 06073,-117.24287106999996,32.896858901000016,68.0,40992037.0,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,173.0,SAN DIEGO,06073,USA,32.896858901,-117.24287107,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.scrippshealth.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,173.0,NOT AVAILABLE,N,10666 NORTH TORREY PINES RD LA JOLLA CA,SCRIPPS GREEN HOSPITAL - 06073
520,2372.0,16530.0,2400 EAST 4TH ST,NATIONAL CITY,,SAN DIEGO,True,,0.0,PARADISE VALLEY HOSPITAL,Proprietary,Acute Care Hospitals,32.686336,-117.083243,(619) 470-4321,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-6ip7_8d8p.8hy9,91950.0,50024.0,50024,658094.0,15.0,,,,215.0,230.0,39.0,22.0,,,,,,291.0,POINT (-117.083243 32.686336),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,2400 EAST 4TH ST NATIONAL CITY CA,PARADISE VALLEY HOSPITAL - 06073,-117.082336705,32.68534055300006,1005.0,34392050.0,PARADISE VALLEY HOSPITAL,2400 EAST FOURTH STREET,NATIONAL CITY,CA,92050.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,227.0,SAN DIEGO,06073,USA,32.6853405530001,-117.082336705,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.paradisevalleyhospital.org,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,227.0,NOT AVAILABLE,N,2400 EAST 4TH ST NATIONAL CITY CA,PARADISE VALLEY HOSPITAL - 06073
521,2428.0,17628.0,555 EAST VALLEY PARKWAY,ESCONDIDO,,SAN DIEGO,True,,0.0,PALOMAR HEALTH DOWNTOWN CAMPUS,Government - Hospital District or Authority,Acute Care Hospitals,33.125937,-117.076186,(760) 739-3000,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-75ug~bcqe_4ycp,92025.0,50115.0,50115,662319.0,36.0,,,,320.0,356.0,25.0,18.0,,,,,,399.0,POINT (-117.076186 33.125937),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,555 EAST VALLEY PKWY ESCONDIDO CA,PALOMAR HEALTH DOWNTOWN CAMPUS - 06073,-117.07529469599994,33.125085118000065,2515.0,34292025.0,PALOMAR HEALTH DOWNTOWN CAMPUS,555 E. VALLEY PARKWAY,ESCONDIDO,CA,92025.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,292.0,SAN DIEGO,06073,USA,33.1250851180001,-117.075294696,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.palomarhealth.org/,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,292.0,NOT AVAILABLE,Y,555 EAST VALLEY PKWY ESCONDIDO CA,PALOMAR HEALTH DOWNTOWN CAMPUS - 06073
522,3826.0,15731.0,751 MEDICAL CENTER COURT,CHULA VISTA,,SAN DIEGO,True,,0.0,SHARP CHULA VISTA MEDICAL CENTER,Proprietary,Acute Care Hospitals,32.618448,-117.02399,(619) 502-5800,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-75gp_4nzp_4ubq,91911.0,50222.0,50222,662329.0,46.0,,,,188.0,243.0,,,,50.0,50.0,,,343.0,POINT (-117.02399 32.618448),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,751 MEDICAL CENTER COURT CHULA VISTA CA,SHARP CHULA VISTA MEDICAL CENTER - 06073,-117.02318561199995,32.61897606700005,4774.0,42091911.0,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,CA,91911.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,343.0,SAN DIEGO,06073,USA,32.618976067000105,-117.023185612,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sharp.com,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,343.0,NOT AVAILABLE,N,751 MEDICAL CENTER COURT CHULA VISTA CA,SHARP CHULA VISTA MEDICAL CENTER - 06073
523,3903.0,17986.0,6655 ALVARADO ROAD,SAN DIEGO,,SAN DIEGO,True,,0.0,ALVARADO HOSPITAL MEDICAL CENTER,Proprietary,Acute Care Hospitals,32.777136,-117.056602,(619) 229-3172,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-nt9q.cx94-9sbi,92120.0,50757.0,50757,656260.0,28.0,,,,226.0,254.0,,50.0,,,,,,304.0,POINT (-117.056602 32.777136),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,6655 ALVARADO RD SAN DIEGO CA,ALVARADO HOSPITAL MEDICAL CENTER - 06073,-117.05706459599995,32.77658638700006,1002.0,1392120.0,ALVARADO HOSPITAL MEDICAL CENTER,6655 ALVARADO ROAD,SAN DIEGO,CA,92120.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,226.0,SAN DIEGO,06073,USA,32.7765863870001,-117.057064596,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.alvaradohospital.com,NOT AVAILABLE,NOT AVAILABLE,6.0,PROPRIETARY,-999.0,226.0,NOT AVAILABLE,N,6655 ALVARADO RD SAN DIEGO CA,ALVARADO HOSPITAL MEDICAL CENTER - 06073
524,3909.0,17215.0,354 SANTA FE DRIVE,ENCINITAS,,SAN DIEGO,True,,0.0,SCRIPPS MEMORIAL HOSPITAL  ENCINITAS,Voluntary non-profit - Private,Acute Care Hospitals,33.036272,-117.284237,(760) 753-6501,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-wtw4-gvxp-bzi9,92024.0,50503.0,50503,660772.0,12.0,,,,159.0,171.0,,22.0,,,,,,193.0,POINT (-117.284237 33.036272),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,354 SANTA FE DR ENCINITAS CA,SCRIPPS MEMORIAL HOSPITAL  ENCINITAS - 06073,-117.28418338299996,33.037344776000054,69.0,41092024.0,SCRIPPS MEMORIAL HOSPITAL  ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,CA,92024.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,194.0,SAN DIEGO,06073,USA,33.0373447760001,-117.284183383,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.scripps.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,194.0,NOT AVAILABLE,Y,354 SANTA FE DR ENCINITAS CA,SCRIPPS MEMORIAL HOSPITAL  ENCINITAS - 06073
525,4033.0,18193.0,7901 FROST ST,SAN DIEGO,,SAN DIEGO,True,,0.0,SHARP MEMORIAL HOSPITAL,Voluntary non-profit - Private,Acute Care Hospitals,32.800255,-117.154133,(858) 939-3400,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-n4wa~vnqp-692i,92123.0,50100.0,50100,662466.0,74.0,,,,674.0,832.0,,30.0,,,,,,862.0,POINT (-117.154133 32.800255),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,7901 FROST ST SAN DIEGO CA,SHARP MEMORIAL HOSPITAL - 06073,-117.15447283899998,32.79928434700003,4776.0,42492123.0,SHARP MEMORIAL HOSPITAL,7901 FROST STREET,SAN DIEGO,CA,92123.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,656.0,SAN DIEGO,06073,USA,32.799284347,-117.154472839,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.sharp.com,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,656.0,LEVEL II,Y,7901 FROST ST SAN DIEGO CA,SHARP MEMORIAL HOSPITAL - 06073
526,4081.0,16157.0,9888 GENESEE AVENUE,LA JOLLA,,SAN DIEGO,True,,0.0,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,Physician,Acute Care Hospitals,32.8855,-117.223022,(858) 626-4123,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-dpzj.qr7c.gnws,92037.0,50324.0,50324,660764.0,79.0,,,,355.0,434.0,,,,,,,,434.0,POINT (-117.223022 32.8855),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,9888 GENESEE AVE LA JOLLA CA,SCRIPPS MEMORIAL HOSPITAL LA JOLLA - 06073,-117.22546020599995,32.88518450700006,4771.0,41192037.0,SCRIPPS MEMORIAL HOSPITAL  LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,CA,92037.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,444.0,SAN DIEGO,06073,USA,32.885184507000105,-117.22546020600001,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.scripps.org/locations/hospitals__scripps-memorialhospital- la-jolla http://www.scripps.org/locations/hospitals__scripps-memorialhospital- la-jolla,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,444.0,LEVEL II,Y,9888 GENESEE AVE LA JOLLA CA,SCRIPPS MEMORIAL HOSPITAL  LA JOLLA - 06073
527,4105.0,18038.0,250 PROSPECT PLACE,CORONADO,,SAN DIEGO,True,,0.0,SHARP CORONADO HOSPITAL AND HLTHCR CTR,Proprietary,Acute Care Hospitals,32.694257,-117.167947,(619) 435-6251,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-987m_du2e.9una,92118.0,50234.0,50234,656230.0,7.0,,,,52.0,59.0,,,,122.0,,,,181.0,POINT (-117.167947 32.694257),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,250 PROSPECT PLACE CORONADO CA,SHARP CORONADO HOSPITAL AND HLTHCR CTR - 06073,-117.16859220699995,32.69414279800003,1911.0,42192118.0,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,250 PROSPECT PLACE,CORONADO,CA,92118.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,59.0,SAN DIEGO,06073,USA,32.694142798,-117.168592207,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sharp.com,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,59.0,NOT AVAILABLE,N,250 PROSPECT PLACE CORONADO CA,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER - 06073
528,4429.0,18196.0,15615 POMERADO ROAD,POWAY,,SAN DIEGO,True,,0.0,POMERADO HOSPITAL,Government - Hospital District or Authority,Acute Care Hospitals,32.996802,-117.057852,(858) 485-6511,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-4898.b6y5.nvpq,92064.0,50636.0,50636,655255.0,12.0,,,,79.0,95.0,12.0,,,129.0,,,,236.0,POINT (-117.057852 32.996802),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,15615 POMERADO RD POWAY CA,POMERADO HOSPITAL - 06073,-117.05555144099995,32.99707518400003,2602.0,35292064.0,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,CA,92064.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,236.0,SAN DIEGO,06073,USA,32.997075184,-117.055551441,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.pph.org,NOT AVAILABLE,NOT AVAILABLE,6.0,GOVERNMENT - DISTRICT/AUTHORITY,-999.0,236.0,NOT AVAILABLE,Y,15615 POMERADO RD POWAY CA,POMERADO HOSPITAL - 06073
529,4575.0,17564.0,4647 ZION AVE,SAN DIEGO,,SAN DIEGO,True,,0.0,KAISER FOUNDATION HOSPITAL  ZION,Voluntary non-profit - Private,Acute Care Hospitals,32.792973,-117.095859,(619) 528-5000,CA,73.0,277301.0,https://data.medicare.gov/resource/xubh-q36u/row-fszp-7db9.eh86,92120.0,50515.0,50515,658146.0,44.0,,,,483.0,556.0,,,,,,,,556.0,POINT (-117.095859 32.792973),539.0,6.0,6073.0,San Diego,San Diego County,6073.0,4647 ZION AVE SAN DIEGO CA,KAISER FOUNDATION HOSPITAL  ZION - 06073,-117.09515954899996,32.79156257500005,67.0,20092120.0,KAISER FND HOSP  SAN DIEGO,4647 ZION AVENUE,SAN DIEGO,CA,92120.0,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,414.0,SAN DIEGO,06073,USA,32.7915625750001,-117.095159549,622110.0,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2018-08-08T00:00:00.000Z,IMAGERY/OTHER,2014-02-10T00:00:00.000Z,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6.0,NON-PROFIT,-999.0,414.0,NOT AVAILABLE,N,4647 ZION AVE SAN DIEGO CA,KAISER FND HOSP  SAN DIEGO - 06073
